user,gesture,iteration,x,y,z
5,12,18,"[-0.919373, -1.225831, -0.919373, -0.459687, 0.919373, 4.443638, 19.460072, 22.064962, 13.024457, 19.000385, 17.314867, 7.04853, -0.919373, -3.371036, -2.911349, -2.298434, -1.685518, -2.145205, -0.766145, -1.532289]","[1.225831, 1.225831, 1.532289, 2.451663, 1.685518, 0.153229, -6.282385, -7.814674, -3.830723, -1.532289, -2.604892, -6.435614, -3.371036, -2.604892, -0.612916, -0.459687, 0.306458, -0.612916, -0.919373, -0.612916]","[9.80665, 9.500193, 9.959879, 7.508216, 1.532289, -0.766145, 0.612916, 17.927782, 15.47612, 12.717999, 5.516241, 0.459687, 0.459687, 4.596867, 9.193734, 10.113108, 10.266337, 10.266337, 10.419566, 10.572795]"
5,12,19,"[-1.532289, -1.838747, -1.532289, -0.153229, 1.685518, 9.193734, 26.355373, 14.097059, 14.556746, 20.532675, 15.629349, 4.750096, -2.604892, -3.371036, -2.75812, -2.298434, -2.145205, -0.459687, -1.225831]","[0.612916, 0.766145, 1.225831, 1.838747, 1.991976, -2.298434, -12.258313, -13.024457, -2.75812, -0.919373, -4.596867, -4.137181, -1.991976, -1.225831, -0.459687, -1.37906, -2.145205, -4.903325, -0.919373]","[9.346964, 10.113108, 9.346964, 4.29041, 0.153229, -1.072602, 8.121132, 12.258313, 12.105083, 13.484144, 3.677494, -1.37906, 1.225831, 6.282385, 9.500193, 10.113108, 9.80665, 8.42759, 9.959879]"
5,13,0,"[-2.298434, -2.604892, -3.064578, -3.064578, 0.0, 11.951855, 26.81506, 17.774553, 16.089035, 25.589228, 17.927782, 3.217807, -3.677494, -4.137181, -3.983952, -3.371036, -2.911349, -3.064578, -3.064578, -2.451663]","[0.306458, 0.306458, 0.0, -0.919373, -2.451663, -3.217807, -0.153229, 1.225831, -5.516241, -8.121132, -0.459687, 2.604892, 1.838747, 0.766145, 0.153229, -0.766145, 0.306458, 0.919373, 0.306458, 0.306458]","[9.193734, 9.80665, 8.887277, 3.524265, -0.306458, -0.459687, 7.661446, 13.790602, 12.871228, 10.419566, 0.153229, -2.451663, 1.532289, 6.588843, 9.346964, 9.80665, 9.500193, 9.959879, 10.266337, 9.959879]"
5,13,1,"[-2.911349, -2.75812, -3.371036, -2.911349, 1.225831, 12.258313, 26.355373, 16.855181, 15.782578, 26.661831, 14.403518, 1.072602, -3.524265, -3.677494, -3.524265, -2.911349, -2.451663, -1.991976, -2.298434]","[-0.153229, -0.153229, -0.459687, -2.298434, -3.677494, -4.596867, -0.459687, -0.153229, -14.556746, -7.814674, -0.459687, 2.451663, 1.838747, 0.459687, 0.153229, 0.0, -0.153229, 0.306458, 0.459687]","[9.500193, 9.346964, 8.121132, 2.145205, -0.919373, 0.919373, 10.266337, 15.782578, 12.105083, 7.814674, -1.532289, -2.145205, 4.137181, 8.274362, 9.346964, 9.653421, 9.346964, 10.266337, 10.572795]"
5,13,2,"[-2.911349, -2.911349, -3.064578, -2.75812, 0.0, 9.653421, 23.444023, 16.395493, 18.23424, 23.290794, 10.879252, -0.306458, -3.217807, -3.217807, -3.217807, -2.604892, -3.064578, -1.838747, -2.145205]","[0.306458, 0.459687, -0.306458, -1.991976, -3.217807, -3.524265, -3.064578, -1.991976, -12.717999, -8.274362, 0.919373, 2.604892, 0.919373, -0.153229, -0.306458, 0.0, 0.306458, 0.306458, 0.612916]","[9.346964, 9.500193, 8.734048, 3.830723, -0.766145, 0.153229, 8.734048, 20.992361, 15.935806, 6.129157, -1.838747, -1.838747, 5.516241, 8.734048, 10.419566, 10.113108, 10.266337, 10.419566, 10.419566]"
5,13,3,"[-2.451663, -2.604892, -2.75812, -2.604892, -0.153229, 8.42759, 21.452047, 18.540699, 15.782578, 22.984337, 13.484144, 0.766145, -2.911349, -3.217807, -3.524265, -2.911349, -2.298434, -9.500193, -3.064578, -1.991976]","[0.153229, 0.459687, 0.0, -1.37906, -2.75812, -4.596867, -3.830723, 0.306458, -8.734048, -7.508216, -1.072602, 1.991976, 1.37906, 0.459687, -0.153229, 0.306458, 0.0, 6.895301, 0.919373, 0.0]","[9.193734, 9.500193, 9.346964, 4.596867, -0.459687, -1.072602, 8.274362, 21.14559, 13.330915, 6.895301, 0.0, -1.072602, 4.596867, 7.661446, 9.193734, 9.80665, 9.80665, 22.37142, 10.726024, 10.113108]"
5,13,4,"[-2.604892, -2.911349, -2.911349, -3.064578, -3.371036, 0.612916, 11.951855, 26.048914, 16.089035, 17.927782, 21.758505, 10.266337, -0.766145, -3.371036, -3.524265, -3.064578, -2.604892, -2.451663, -2.75812, -2.145205]","[0.153229, 0.766145, 0.306458, 0.0, -2.604892, -3.524265, -4.750096, -2.604892, 1.225831, -9.500193, -7.201759, -0.459687, 1.532289, 0.919373, -0.306458, -0.153229, -0.306458, 0.0, -0.612916, -0.766145]","[9.040505, 9.193734, 9.80665, 8.887277, 1.225831, -0.612916, 3.064578, 9.653421, 21.758505, 13.94383, 7.354988, -1.838747, -1.072602, 5.66947, 9.193734, 10.266337, 10.113108, 10.113108, 9.193734, 10.419566]"
5,13,5,"[-2.145205, -2.298434, -2.604892, -2.298434, -0.306458, 9.040505, 20.992361, 19.306843, 15.935806, 19.919758, 11.18571, 0.153229, -3.371036, -3.524265, -3.064578, -3.064578, -3.217807, -3.217807]","[0.0, 0.306458, -0.459687, -2.604892, -2.604892, -3.524265, -0.919373, -1.838747, -7.201759, -7.508216, -0.612916, 1.838747, 1.532289, 0.459687, 0.0, 0.0, -0.459687, 1.838747]","[9.193734, 10.113108, 9.500193, 4.750096, 0.0, 0.459687, 6.435614, 22.524651, 17.774553, 6.435614, 0.0, -0.766145, 4.750096, 8.887277, 9.500193, 9.653421, 5.363012, 10.419566]"
5,13,6,"[-2.145205, -1.838747, -2.604892, -2.298434, 0.153229, 11.18571, 24.363398, 17.774553, 20.992361, 19.306843, 6.895301, -1.838747, -3.524265, -2.75812, -3.064578, -2.145205, -2.604892, -2.145205, -1.991976]","[1.072602, 1.225831, 0.0, -2.604892, -3.217807, -4.903325, -4.596867, -2.604892, -11.18571, -4.903325, 0.306458, 1.685518, 1.838747, 0.306458, 0.153229, -0.306458, 0.153229, 0.459687, 0.919373]","[9.193734, 10.113108, 9.346964, 4.29041, -0.766145, -1.532289, 8.274362, 25.435999, 13.330915, 4.596867, -1.838747, 0.766145, 5.66947, 8.887277, 10.266337, 10.726024, 8.734048, 11.032481, 9.959879]"
5,13,7,"[-2.145205, -2.298434, -2.75812, -2.75812, -0.459687, 11.492168, 24.363398, 16.855181, 20.226215, 18.693928, 6.282385, -1.532289, -2.75812, -3.371036, -2.604892, -2.298434, -1.225831, -1.991976]","[-0.153229, 0.0, -0.612916, -3.217807, -2.451663, -3.677494, -5.056554, -1.685518, -9.653421, -4.137181, 0.612916, 1.37906, 1.072602, 1.225831, 0.459687, 0.0, 1.225831, 0.612916]","[9.346964, 9.80665, 9.346964, 3.677494, -1.37906, -1.532289, 12.258313, 22.984337, 14.097059, 4.596867, -1.225831, 1.532289, 6.588843, 9.500193, 9.959879, 10.113108, 10.726024, 10.266337]"
5,13,8,"[-1.685518, -1.838747, -2.604892, -1.838747, 4.750096, 18.540699, 24.823084, 17.927782, 21.452047, 11.645397, -0.153229, -3.217807, -3.371036, -2.451663, -2.298434, -1.685518, -1.532289]","[-0.766145, -0.306458, -1.685518, -2.75812, -3.217807, -3.064578, -4.596867, -4.29041, -6.129157, -0.919373, 1.225831, 0.612916, 0.459687, 0.0, -0.153229, -1.072602, -0.919373]","[9.346964, 9.959879, 7.814674, 0.306458, -2.451663, 5.363012, 19.000385, 18.081011, 8.580819, -0.766145, -1.072602, 4.443638, 9.040505, 10.113108, 9.959879, 9.500193, 10.572795]"
5,13,9,"[-2.145205, -2.145205, -2.75812, -1.685518, 5.516241, 17.621325, 22.984337, 15.782578, 22.218191, 12.717999, 0.919373, -2.75812, -3.371036, -2.75812, -1.991976, -2.145205, -1.685518]","[-0.306458, -0.153229, -0.919373, -1.37906, -1.991976, -2.75812, -3.524265, -3.830723, -6.282385, -0.612916, 1.838747, 1.532289, 1.685518, 0.306458, 0.0, 0.919373, 0.459687]","[9.193734, 9.653421, 7.04853, 0.459687, -0.919373, 4.903325, 16.242264, 17.00841, 9.653421, -0.612916, -0.919373, 4.29041, 8.121132, 9.959879, 10.726024, 10.419566, 10.266337]"
5,13,10,"[-1.991976, -2.298434, -3.064578, -2.145205, 5.822699, 17.621325, 22.064962, 17.161638, 21.605276, 9.653421, -0.153229, -3.217807, -3.064578, -2.604892, 0.612916, -1.991976, -2.145205]","[-0.306458, -0.153229, -1.072602, -2.75812, -3.371036, -1.838747, -5.516241, -4.443638, -6.895301, -1.532289, 1.685518, 1.685518, 0.153229, 0.153229, -7.354988, 0.766145, 0.766145]","[9.500193, 9.500193, 7.201759, -0.153229, -1.37906, 7.04853, 19.153614, 18.23424, 7.814674, -0.919373, -0.306458, 5.056554, 8.734048, 10.113108, 28.04089, 10.879252, 10.266337]"
5,13,11,"[-1.532289, -1.37906, -2.298434, -1.685518, 5.516241, 20.379444, 24.363398, 19.000385, 18.387468, 9.193734, -0.153229, -2.75812, -2.911349, -2.145205, -1.685518, -1.225831, -1.532289, -1.532289]","[-0.612916, -0.612916, -1.991976, -3.064578, -3.830723, -2.911349, -2.75812, -2.604892, -7.967903, -1.991976, 1.532289, 1.991976, 1.685518, 0.919373, 0.306458, -1.532289, 0.306458, 0.919373]","[9.346964, 9.653421, 7.661446, 0.0, -2.75812, 4.137181, 21.605276, 18.540699, 4.29041, -0.153229, -0.459687, 5.363012, 9.959879, 10.572795, 10.572795, 9.346964, 11.645397, 9.346964]"
5,13,12,"[-1.685518, -1.685518, -2.911349, -1.991976, 4.29041, 18.847157, 24.823084, 17.621325, 22.218191, 10.726024, -0.306458, -3.217807, -3.371036, -2.604892, -2.911349, -2.75812, -1.37906, -1.991976, -2.451663]","[-0.612916, -0.153229, -1.685518, -3.217807, -4.29041, -3.064578, -4.137181, -5.209783, -9.040505, -3.983952, 2.145205, 2.911349, 1.685518, 1.225831, 0.919373, 1.225831, -1.37906, 0.153229, 1.37906]","[9.653421, 9.653421, 7.967903, 0.459687, -2.604892, 4.443638, 19.766529, 20.685904, 6.588843, -3.064578, -0.306458, 5.056554, 8.121132, 10.419566, 9.80665, 9.500193, 8.887277, 10.879252, 9.500193]"
5,13,13,"[-1.532289, -2.298434, -1.991976, 0.306458, 12.871228, 23.750481, 17.774553, 21.605276, 17.621325, 3.217807, -2.604892, -3.217807, -2.145205, -2.298434, 1.838747, -0.919373]","[0.0, -0.459687, -2.451663, -2.451663, -4.137181, -2.145205, 2.298434, -8.274362, -1.838747, 2.145205, 2.298434, 0.0, 0.612916, 0.919373, -5.363012, -1.838747]","[10.113108, 9.653421, 3.983952, -2.451663, -0.306458, 9.653421, 26.968288, 13.94383, 0.919373, -2.298434, 2.604892, 7.967903, 9.500193, 10.113108, 8.734048, 9.959879]"
5,13,14,"[-1.991976, -2.145205, -2.298434, 0.919373, 14.097059, 25.742456, 17.927782, 22.37142, 12.411542, 0.612916, -2.298434, -2.75812, -2.451663, -2.145205, -1.532289, -1.685518]","[-0.306458, 0.306458, -1.991976, -2.911349, -5.822699, -1.991976, 0.153229, -5.363012, -1.685518, 1.37906, 2.298434, 1.685518, 0.766145, 0.612916, 2.75812, 1.532289]","[9.346964, 9.193734, 3.217807, -1.991976, 0.766145, 14.250289, 23.444023, 11.798626, -1.532289, -0.919373, 5.056554, 8.121132, 9.193734, 9.80665, 11.032481, 10.419566]"
5,13,15,"[-2.145205, -2.145205, -2.298434, 0.153229, 13.484144, 22.37142, 16.242264, 19.153614, 14.250289, 1.838747, -2.75812, -3.524265, -2.911349, -2.145205, -2.298434, -1.991976]","[0.153229, 0.0, -2.145205, -3.217807, -4.29041, -0.459687, 1.991976, -5.975927, -2.604892, 1.225831, 2.604892, 2.145205, 1.838747, 0.766145, 2.75812, 1.532289]","[9.500193, 9.653421, 4.903325, -2.604892, 0.766145, 14.097059, 23.750481, 14.709975, 0.919373, -2.604892, 3.371036, 8.580819, 10.113108, 10.113108, 10.113108, 10.572795]"
5,13,16,"[-1.991976, -1.991976, -2.604892, -1.838747, 6.588843, 19.766529, 21.758505, 18.847157, 22.524651, 9.653421, 0.153229, -2.75812, -3.371036, -3.064578, -3.371036, -2.604892]","[0.153229, 0.306458, -0.919373, -1.685518, -3.217807, -2.604892, -2.451663, -6.895301, -5.975927, 0.0, 1.685518, 2.911349, 1.685518, 0.766145, -0.612916, 0.459687]","[9.346964, 9.959879, 6.895301, -0.612916, -2.75812, 7.967903, 20.379444, 16.701952, 5.209783, -0.919373, -0.153229, 5.822699, 8.580819, 9.80665, 8.887277, 10.266337]"
5,13,17,"[-2.604892, -3.064578, -2.75812, 1.685518, 16.548723, 30.339325, 15.169662, 25.589228, 18.23424, 2.451663, -4.750096, -3.830723, -2.604892, -2.451663, -2.298434, -2.298434, -1.838747]","[0.306458, 0.306458, -0.766145, -2.298434, -4.903325, -6.588843, -1.991976, -9.346964, -3.217807, 0.919373, 3.217807, -0.306458, 0.459687, 0.612916, 0.153229, 1.838747, 1.225831]","[8.580819, 7.967903, 1.532289, -1.991976, 1.072602, 16.701952, 21.605276, 14.403518, -0.919373, -5.363012, -0.919373, 9.193734, 10.572795, 10.419566, 10.113108, 11.33894, 9.959879]"
5,13,18,"[-2.145205, -2.298434, -2.604892, -0.612916, 11.798626, 23.444023, 19.000385, 21.452047, 17.774553, 4.443638, -2.604892, -3.064578, -2.298434, -1.991976, -1.532289, -1.685518]","[-0.459687, -0.153229, -2.298434, -2.911349, -4.443638, -3.830723, 5.66947, -11.032481, -3.983952, 1.532289, 4.137181, 2.451663, 0.919373, 0.612916, 1.838747, 1.532289]","[9.653421, 9.346964, 5.209783, -1.838747, -2.451663, 10.113108, 29.879637, 16.548723, 2.298434, -3.064578, 1.991976, 7.354988, 9.80665, 10.266337, 10.266337, 10.572795]"
5,13,19,"[-2.145205, -1.37906, -1.991976, 1.37906, 15.47612, 28.347349, 17.161638, 23.444023, 11.798626, -0.306458, -1.838747, -1.991976, -1.991976, -1.991976, -1.37906]","[0.153229, 0.306458, -3.217807, -3.830723, -5.66947, -0.306458, 2.451663, -4.596867, -1.37906, 1.072602, 1.532289, 0.612916, 0.919373, -1.225831, -0.306458]","[9.346964, 9.500193, 2.298434, -2.604892, 1.072602, 13.94383, 22.524651, 10.879252, -2.604892, -3.064578, 6.588843, 9.346964, 10.266337, 8.887277, 10.572795]"
5,13,20,"[-2.145205, -2.451663, -2.911349, 0.459687, 15.47612, 26.81506, 18.693928, 22.064962, 10.266337, -0.306458, -2.298434, -2.75812, -2.75812, -0.766145, -1.37906]","[0.0, 0.459687, -1.838747, -2.604892, -5.363012, -2.911349, 2.298434, -3.371036, -1.838747, 1.532289, 0.919373, 1.072602, 1.37906, -4.596867, 1.685518]","[9.040505, 9.193734, 3.983952, -3.371036, -1.37906, 14.556746, 23.750481, 8.42759, -1.685518, -0.612916, 5.363012, 8.42759, 9.500193, 8.42759, 11.032481]"
5,14,0,"[7.508216, 7.354988, 10.726024, 19.153614, 20.992361, 6.588843, -2.75812, -3.217807, 3.064578, 18.081011, 23.903709, 10.572795, 9.959879, 8.580819, 8.887277, 9.346964, 9.500193, 9.193734]","[-3.524265, -3.217807, -0.306458, 2.75812, -8.42759, -3.830723, 0.919373, 0.459687, -1.225831, -11.645397, -13.024457, -5.209783, -3.677494, -3.677494, -3.524265, -4.596867, -3.064578, -3.371036]","[5.66947, 5.516241, 10.419566, 21.911734, 10.572795, -2.145205, -3.830723, -6.129157, -4.137181, 5.209783, 20.532675, 12.717999, 6.129157, 2.604892, 3.524265, 2.145205, 4.750096, 3.217807]"
5,14,1,"[7.508216, 7.661446, 7.508216, 12.105083, 20.685904, 21.14559, 9.040505, -2.75812, -4.596867, 1.991976, 17.161638, 28.04089, 10.726024, 10.266337, 8.887277, 9.346964, 8.887277, 9.346964, 9.193734]","[-3.830723, -3.524265, -3.217807, 2.145205, 4.596867, -7.354988, -7.508216, -1.072602, 1.838747, -0.766145, -9.040505, -11.951855, -5.975927, -4.903325, -2.604892, -3.371036, -3.371036, -2.604892, -2.911349]","[5.822699, 6.435614, 5.822699, 9.653421, 19.6133, 10.419566, 1.072602, -4.596867, -7.967903, -4.903325, 1.225831, 20.226215, 13.790602, 5.516241, 2.451663, 3.064578, 3.677494, 3.217807, 3.064578]"
5,14,2,"[8.580819, 8.274362, 8.121132, 14.250289, 23.290794, 18.540699, 6.435614, -2.75812, -3.371036, 3.677494, 19.919758, 23.290794, 9.80665, 10.266337, 8.734048, 9.500193, 9.500193, 8.887277, 7.967903, 9.346964]","[-2.911349, -3.371036, -1.838747, 2.451663, 1.225831, -8.580819, -4.903325, 0.153229, 0.306458, -1.991976, -9.346964, -7.814674, -3.217807, -1.532289, -3.064578, -3.064578, -3.524265, -2.75812, -3.064578, -3.217807]","[5.056554, 5.209783, 5.056554, 11.492168, 17.621325, 6.435614, -2.75812, -6.435614, -5.822699, -3.371036, 10.419566, 21.605276, 10.572795, 5.056554, 2.298434, 2.911349, 3.983952, 4.443638, 2.298434, 3.064578]"
5,14,3,"[8.274362, 8.580819, 8.580819, 13.177687, 19.306843, 21.605276, 7.814674, -2.911349, -3.677494, 3.217807, 20.379444, 27.274746, 11.032481, 10.113108, 8.887277, 9.500193, 9.653421, 9.80665, 9.500193, 9.80665]","[-2.75812, -2.911349, -1.838747, 1.685518, 4.29041, -8.734048, -4.29041, 0.459687, 1.685518, -1.838747, -13.330915, -9.653421, -4.29041, -2.911349, -2.911349, -2.145205, -3.064578, -4.137181, -2.911349, -1.685518]","[5.209783, 5.209783, 5.363012, 8.580819, 20.839132, 8.887277, -0.459687, -6.282385, -8.734048, -4.750096, 6.742072, 19.460072, 12.411542, 4.903325, 1.072602, 3.064578, 2.911349, 1.685518, 3.983952, 2.298434]"
5,14,4,"[8.121132, 8.121132, 9.959879, 16.855181, 23.750481, 12.105083, -2.298434, -3.524265, 2.604892, 18.847157, 29.879637, 11.645397, 9.500193, 10.419566, 8.734048, 9.653421, 9.193734, 9.346964, 9.653421]","[-3.217807, -2.604892, -0.919373, 3.677494, -3.524265, -6.895301, -2.298434, 1.838747, -0.612916, -13.484144, -14.863204, -0.766145, -2.75812, -1.37906, -3.064578, -2.298434, -2.298434, -2.911349, -1.838747]","[5.822699, 5.66947, 7.967903, 18.23424, 18.23424, -1.37906, -9.040505, -7.508216, -4.750096, 2.75812, 22.524651, 20.072987, -0.153229, 4.137181, 1.838747, 3.217807, 2.298434, 3.371036, 2.298434]"
5,14,5,"[7.814674, 8.580819, 8.734048, 15.935806, 24.823084, 15.935806, 3.217807, -3.524265, -1.991976, 11.18571, 25.435999, 17.161638, 10.726024, 9.193734, 9.193734, 9.959879, 9.346964, 9.80665, 9.500193]","[-2.75812, -2.604892, -1.37906, 3.677494, 0.766145, -9.959879, -3.524265, 0.919373, -0.306458, -5.363012, -8.274362, -7.354988, -9.500193, -2.604892, -2.451663, -2.75812, -4.137181, -3.064578, -1.991976]","[5.975927, 5.822699, 6.282385, 14.403518, 19.000385, -0.459687, -4.750096, -7.04853, -6.129157, -2.451663, 12.717999, 16.395493, 8.887277, 1.225831, 2.75812, 3.983952, 1.685518, 4.29041, 2.451663]"
5,14,6,"[8.580819, 8.121132, 9.653421, 15.629349, 24.210167, 16.701952, 2.451663, -4.137181, 1.37906, 15.47612, 25.435999, 11.645397, 9.653421, 9.653421, 8.887277, 9.653421, 10.266337, 9.346964, 9.653421]","[-3.217807, -2.75812, -0.459687, 2.75812, -2.911349, -9.959879, -4.750096, 1.37906, 0.459687, -9.500193, -13.177687, -6.588843, -3.217807, -2.298434, -2.911349, -3.677494, -3.677494, -4.137181, -1.991976]","[5.66947, 5.516241, 5.66947, 14.709975, 19.306843, 0.0, -9.346964, -10.266337, -4.443638, 2.298434, 17.774553, 13.177687, 6.895301, 3.830723, 3.064578, 3.677494, 2.75812, 2.911349, 2.911349]"
5,14,7,"[8.42759, 7.967903, 7.967903, 14.556746, 24.823084, 22.524651, 8.121132, -4.29041, -0.766145, 9.80665, 24.210167, 20.379444, 9.346964, 9.193734, 9.346964, 9.653421, 9.193734, 10.572795, 9.346964, 9.80665]","[-2.911349, -3.064578, -1.991976, 0.306458, 1.991976, -11.645397, -6.435614, 4.29041, 2.298434, -4.29041, -12.105083, -12.411542, -10.419566, -2.604892, -2.911349, -3.677494, -2.298434, -3.371036, -2.911349, -1.685518]","[5.516241, 5.516241, 5.209783, 10.572795, 21.452047, 7.354988, -4.137181, -11.33894, -5.822699, -2.298434, 10.726024, 18.693928, 13.94383, 1.225831, 2.451663, 3.064578, 2.604892, 2.75812, 3.371036, 2.911349]"
5,14,8,"[8.121132, 8.734048, 9.80665, 17.774553, 29.41995, 20.379444, 1.991976, -4.443638, -2.145205, 8.274362, 22.677879, 23.750481, 14.403518, 8.121132, 8.887277, 9.500193, 9.040505, 9.193734, 9.653421]","[-3.217807, -3.064578, -1.37906, 1.072602, -4.750096, -12.411542, -7.201759, 0.612916, 1.072602, -3.830723, -9.959879, -11.032481, 4.596867, -4.29041, -3.371036, -3.677494, -3.064578, -2.911349, -2.145205]","[5.363012, 5.209783, 5.516241, 14.709975, 20.532675, 1.532289, -11.33894, -13.024457, -7.201759, -3.064578, 12.411542, 17.00841, 24.516626, -1.225831, 2.75812, 2.75812, 2.911349, 5.056554, 1.991976]"
5,14,9,"[8.42759, 8.121132, 8.734048, 14.403518, 24.976313, 21.14559, 8.274362, -3.983952, -4.750096, 5.363012, 17.774553, 24.976313, 12.564771, 10.419566, 9.193734, 9.346964, 9.653421, 9.500193, 9.653421, 9.653421]","[-3.371036, -3.064578, -1.991976, 0.612916, 0.153229, -10.419566, -3.983952, 0.306458, 1.532289, -0.459687, -7.967903, -8.887277, -4.443638, -8.580819, -3.217807, -2.911349, -2.604892, -2.451663, -3.524265, -2.298434]","[5.209783, 5.209783, 4.903325, 11.492168, 20.839132, 8.734048, -4.596867, -7.814674, -10.113108, -4.137181, 5.822699, 18.387468, 13.177687, 9.346964, 1.685518, 3.217807, 3.217807, 3.217807, 2.75812, 3.217807]"
5,14,10,"[8.887277, 8.121132, 13.484144, 22.524651, 23.597252, 11.492168, -3.064578, -4.29041, 2.604892, 17.621325, 27.887661, 13.637373, 11.492168, 9.346964, 9.500193, 9.346964, 10.266337, 10.113108, 9.346964]","[-2.911349, -2.145205, 1.991976, 2.604892, -11.33894, -7.814674, 0.612916, 1.685518, 0.153229, -8.734048, -12.411542, -7.201759, -4.29041, -2.911349, -3.064578, -2.451663, -3.371036, -3.064578, -1.838747]","[5.822699, 5.516241, 8.580819, 19.6133, 11.798626, -3.371036, -10.113108, -10.113108, -4.137181, 3.217807, 18.540699, 14.403518, 10.572795, 2.145205, 2.75812, 3.217807, 2.145205, 3.524265, 2.451663]"
5,14,11,"[8.887277, 8.734048, 9.959879, 18.847157, 21.452047, 11.33894, -0.919373, -3.217807, 2.75812, 15.629349, 23.290794, 13.790602, 10.419566, 8.887277, 9.346964, 9.80665, 19.766529, 9.193734, 9.653421]","[-2.145205, -1.532289, 0.0, 4.443638, -6.435614, -5.056554, -0.612916, 3.524265, 0.612916, -9.653421, -9.959879, -7.661446, -8.121132, -2.145205, -2.451663, -3.217807, -3.830723, -2.451663, -1.532289]","[5.975927, 5.209783, 7.354988, 18.847157, 16.395493, 1.225831, -7.508216, -9.500193, -4.596867, 4.750096, 17.314867, 13.330915, 10.113108, 1.991976, 3.217807, 3.524265, 10.266337, 4.443638, 2.298434]"
5,14,12,"[8.887277, 8.580819, 9.193734, 22.064962, 28.653807, 16.548723, -0.919373, -3.524265, 4.903325, 21.911734, 26.968288, 9.959879, 9.040505, 9.193734, 9.040505, 9.500193, 11.33894, 9.040505, 9.346964]","[-2.451663, -2.298434, -0.612916, 7.661446, -4.137181, -8.274362, -0.919373, 1.225831, -0.766145, -12.871228, -13.484144, -5.363012, -4.29041, -2.911349, -3.677494, -3.217807, -5.056554, -3.217807, -1.838747]","[5.209783, 5.056554, 5.975927, 21.298819, 16.548723, -1.072602, -10.113108, -11.492168, -5.056554, 6.742072, 20.379444, 11.492168, 3.524265, 3.524265, 2.604892, 3.064578, 2.604892, 2.604892, 2.911349]"
5,14,13,"[8.580819, 8.734048, 12.717999, 24.976313, 23.750481, 12.871228, -3.677494, -0.766145, 7.508216, 23.750481, 22.677879, 14.250289, 8.42759, 9.193734, 9.80665, 9.193734, 9.500193, 8.580819, 9.653421]","[-2.604892, -2.604892, 1.072602, 4.137181, -11.492168, -8.734048, 2.604892, 2.451663, -2.298434, -13.94383, -8.121132, 14.403518, -3.677494, -3.064578, -4.137181, -2.298434, -2.75812, -3.064578, -1.991976]","[5.209783, 5.056554, 7.967903, 21.298819, 10.113108, -3.677494, -13.790602, -7.814674, -3.217807, 11.645397, 19.153614, 28.194118, -0.153229, 3.064578, 3.064578, 2.604892, 3.830723, 2.145205, 2.604892]"
5,14,14,"[8.734048, 9.193734, 14.097059, 24.516626, 20.532675, 6.742072, -3.217807, 0.153229, 11.645397, 26.81506, 17.468096, 12.105083, 9.040505, 9.193734, 9.500193, 9.500193, 8.274362, 9.80665]","[-2.604892, -1.991976, 1.838747, 1.532289, -10.419566, -6.435614, 3.217807, 1.838747, -5.516241, -12.564771, -5.363012, 2.911349, -3.830723, -3.064578, -3.677494, -3.064578, -3.830723, -1.838747]","[5.209783, 5.056554, 11.18571, 20.685904, 7.967903, -5.209783, -11.798626, -7.04853, -2.451663, 21.605276, 18.23424, 14.403518, 1.225831, 3.371036, 3.064578, 3.830723, 2.298434, 3.217807]"
5,14,15,"[8.580819, 9.040505, 15.322891, 24.823084, 19.766529, 5.822699, -3.064578, 0.153229, 14.863204, 25.589228, 15.47612, 9.653421, 10.113108, 9.346964, 9.653421, 9.346964, 9.500193, 9.653421, 9.80665]","[-2.604892, -1.685518, 2.451663, -0.919373, -11.645397, -7.814674, 0.766145, 1.072602, -7.508216, -9.653421, -10.266337, -7.967903, -0.612916, -3.064578, -2.451663, -2.145205, -2.451663, -2.75812, -2.298434]","[5.209783, 5.363012, 11.645397, 21.605276, 5.66947, -7.201759, -12.871228, -6.282385, 0.153229, 15.935806, 14.250289, 8.42759, 3.830723, 1.685518, 3.371036, 2.75812, 2.911349, 2.911349, 2.604892]"
5,14,16,"[8.580819, 9.346964, 16.089035, 27.274746, 20.532675, 6.742072, -5.975927, -1.838747, 9.653421, 25.742456, 23.597252, 10.419566, 9.653421, 9.500193, 9.193734, 9.500193, 9.193734, 9.653421, 9.80665]","[-2.298434, -0.766145, 3.524265, -0.612916, -13.637373, -9.040505, 2.911349, 1.685518, -2.451663, -11.645397, -7.354988, -1.685518, -5.363012, -3.524265, -2.604892, -2.911349, -2.75812, -3.064578, -2.298434]","[5.363012, 5.516241, 12.871228, 20.992361, 7.201759, -7.661446, -15.47612, -9.500193, -4.137181, 13.484144, 20.379444, 9.80665, 5.66947, 3.217807, 2.604892, 2.911349, 3.217807, 3.983952, 2.75812]"
