user,gesture,iteration,x,y,z
5,8,16,"[0.9890983100797923, 1.0737680602723376, 1.0173214373503714, 1.412447613613732, 2.908282384284226, 1.412447613613732, -0.25272684163225706, -0.33739677601520673, -0.25272684163225706, 0.19884595755307033, -0.08338697286635767, -0.4220665262077522, -0.8736393253930795, -0.78896939101013, -0.9018626368540628, -0.7325227680881634, -0.7325227680881634, -0.78896939101013, -0.7042994566271801, -0.7325227680881634, -0.7042994566271801, -0.7042994566271801]","[-0.3727285787106287, -0.3727285787106287, -0.5612351065290345, -0.32560194675602716, -1.598020394416523, -2.022159774451064, 0.5698034452676568, 2.030728113189687, 1.8893485248827544, 0.6169300772222583, -0.5141084745744331, -0.891121222654373, 0.051410801323912646, 0.1456640652331156, 0.3341705930515215, 0.5226768133130554, 0.7111833411314613, 0.6169300772222583, 0.3341705930515215, -1.880780186144132, 0.381297225006123, 0.3341705930515215]","[-0.855312764493929, -0.9182453045610366, -0.7923800190716164, 0.3718751551755524, 3.1094477328493073, -1.3902406898731763, -2.334231460497456, -0.8867791372050853, -0.037187484714274605, 0.30894240975323994, 0.46627406795381665, 0.3718751551755524, 0.21454329161977084, 0.34040878246439615, 0.30894240975323994, 0.21454329161977084, 0.2774760370420837, 0.30894240975323994, 0.2774760370420837, -0.38331737918178915, 0.7809377950653799, 0.24600966433092744]"
5,8,17,"[0.9734357816765608, 1.0014920314265352, 1.0014920314265352, 1.7309589193576536, 2.909328549808227, 1.5345640724998864, -0.5135544270369744, -0.7099492738947412, -0.42938512848307814, -0.26104671447661026, -0.17687741592271405, -0.14882098307141534, -0.4854979941856757, -0.7941185724486374, -0.6818930241447668, -0.7660621395973386, -0.7380057067460398, -0.822175005299936, -0.7660621395973386, -0.7099492738947412, 0.18785602804284507, -0.6818930241447668, -0.6538365912934682]","[-0.552282377350303, -0.5943436407328897, -0.7625884197638694, -0.005486227876044605, -1.7720584664465797, -2.1085482990079054, 0.3730648680678678, 1.5087184303989714, 1.9293307897254703, 1.2563508501034524, 0.5833711849808004, -0.1737312814063907, -0.7625884197638694, 0.3310036046852813, 0.41512613145045435, 0.20482008903688795, 0.49924865821562736, 0.41512613145045435, 0.41512613145045435, 0.41512613145045435, -2.066487035625319, 0.0786362988891284, 0.3730648680678678]","[-0.933170924754405, -0.933170924754405, -0.8678347240565478, 0.9615778294939769, 2.6603181948466834, -1.8478770949307197, -2.5012386755135005, -0.9005028244054765, 0.14487596036444816, 0.2428800482133387, 0.4388884371090145, 0.536892951353696, 0.6348970392025864, 0.21021194786440978, 0.3082162489111958, 0.2428800482133387, 0.21021194786440978, 0.14487596036444816, 0.2428800482133387, 0.3735524496090529, -0.21447314347376656, 0.7329013402493721, 0.11220786001551963]"
5,8,18,"[1.2528713840713253, 1.2201748379577, 1.2855679301849507, 2.5280358289685703, 2.201070794599391, 0.10849312362858254, -0.21847233750767286, 0.20658254858592137, -0.18577579139404735, -0.34925830857863727, -0.08768615305317069, -0.6762235563313549, -0.8070097407858571, -0.7089201024449804, -0.741616648558606, -0.7743131946722315, -0.7743131946722315, -0.741616648558606, -0.7089201024449804, -0.6435270102177293, -0.7089201024449804, -0.6762235563313549]","[-0.523837563152104, -0.523837563152104, -0.6194760108115244, -1.8627748941534366, -2.580062939522239, -0.6672952346412346, 1.0541958869977799, 1.962760515608572, 1.771483932366582, 0.38472706545868796, -0.38037989166297326, -0.9542102655426445, -0.09346486076156302, 0.14563125838698807, 0.33690784162897774, 0.6238231846072391, 0.4325462892883982, 0.24126970604640846, 0.38472706545868796, 0.24126970604640846, 0.24126970604640846, 0.38472706545868796]","[-0.9178041457467531, -0.8784440988657285, -0.5635639806882727, 2.5852379716985094, 0.3417165838338113, -3.2006855804924754, -1.3114043576862582, 0.026836208785613793, -0.012523581224669266, 0.026836208785613793, 0.3417165838338113, 0.3810766307148359, 0.2629964900717622, 0.30235653695278675, 0.3417165838338113, 0.3810766307148359, 0.2629964900717622, 0.2236364431907371, 0.3810766307148359, 0.3417165838338113, 0.3810766307148359, 0.30235653695278675]"
5,8,19,"[1.2815926891107994, 1.1877221595184686, 1.2503027167853396, 2.095136870500364, 2.6896498161744904, 1.312882865641576, -0.2829151164014592, -0.5332365286476742, -0.2203349675452225, -0.3142052929322361, -0.18904479101444566, -0.2829151164014592, -0.6271068540346877, -0.6583970305654647, -0.6583970305654647, -0.6271068540346877, -0.6583970305654647, -0.595816881709228, -0.7209773836270185, -0.7209773836270185, -0.7522675601577953, -0.5019463521168974, -0.8461380897501258, -0.6271068540346877]","[-0.17963281725165223, -0.4274024248042644, -0.22918673876217469, -1.0220491595327335, -1.96357302143706, -1.7158034138844478, 0.2167982314347273, 1.6538613084442777, 2.0502923571306573, 1.5547534654232331, 0.7123371231421516, -0.27874066027269717, -1.76535733539497, -0.4274024248042644, -0.13007889574112974, 0.11769038841368243, 0.3159060744557721, 0.514121760497862, 0.514121760497862, 0.7123371231421516, 0.41501391747681704, -1.0716030810432562, 0.11769038841368243, 0.3159060744557721]","[-1.009075307953983, -1.009075307953983, -0.7615337006202111, 1.4663391498827039, 2.1264501027727616, -1.215359711481954, -2.9894070896234695, -1.3803874497044688, 0.2698888555199891, 0.5586873974093897, 0.22863219021453204, 0.18737525565890356, 0.18737525565890356, 0.3524027246312466, 0.3111457900756176, 0.3936596591868751, 0.3936596591868751, 0.4349165937425036, 0.22863219021453204, 0.3111457900756176, 0.4349165937425036, -0.5139923625366111, 0.6824579318261037, 0.3111457900756176]"
5,9,0,"[0.9442221245886872, 1.0733991724084635, 1.0733991724084635, 1.6546954660811386, 2.235991759753814, 1.2671645333799686, -0.6059016062159918, -1.413257522815116, -1.4455517847700603, -0.3152532486214952, 0.6858682397072937, 0.2660430450511799, -0.5090188203511596, -0.7027841813226648, -0.735078443277609, -0.6059016062159918, -0.7027841813226648, -0.6381956574127768, -0.6059016062159918, -0.3798417725313833, -0.5413130823061036]","[-0.9430114536220497, -0.8258324507391456, -0.9039517859944151, -1.450786877870888, -1.724204296353918, -1.9976219697473607, -0.2008782785178159, -0.2789973588626726, -0.6305343675113848, -0.005579940379642435, 1.4005673294839684, 1.7130444155946334, 1.088089988462891, 0.6974935670969565, 0.8146725699798607, 0.5021954838691959, 0.5803148191244651, 0.6193744867520999, 0.5412551514968305, 0.3850164809862918, 0.6193744867520999]","[-0.6750594564319394, -0.6070680251618917, -0.4030930657631219, 1.7386428986095848, 2.758516808151932, -1.3209799393318353, -2.5108332035693666, -0.913030242397171, 0.514793585942716, 0.20883136870743688, 0.004856409308666649, 0.03885245773800406, 0.14083971557451333, 0.03885245773800406, 0.1748355421409753, 0.10684388900805177, 0.14083971557451333, 0.10684388900805177, 0.10684388900805177, 0.27682302184036, 0.07284828430446563]"
5,9,1,"[1.035243793614213, 1.035243793614213, 1.1530982706573878, 1.8012973175402205, 2.4494967489928055, 1.123634651396594, -0.43793620800109073, -1.1155990664295934, -1.5280895437958288, -0.9093539238889136, 0.1807994119058244, 0.504899031489679, -0.0254457306348553, -0.4673998272618844, -0.5557906850442654, -0.7031085890633579, -0.5852543043050592, -0.6441815428266465, -0.6441815428266465, -0.6147179235658529, -0.4673998272618844, -0.5852543043050592]","[-0.925956754628425, -1.0028284203277134, -0.8106488798195323, -1.2334441699454988, -2.1174707084670614, -1.8099832931499882, -0.34941763142393517, 0.18868553351092368, -0.5415974227720896, -0.7722129215499015, 0.3039934083198163, 1.6492511952369768, 1.303327570810299, 0.9958401554932254, 0.8805322806843326, 0.7267886984457825, 0.7652246567154134, 0.8036603641450709, 0.7267886984457825, 0.6499167819065207, 0.2655574500501854, 0.3039934083198163]","[-0.8593321452386714, -0.9340567239405274, -0.5230717849133366, 1.7186643569772573, 1.6065774889244735, -1.1208679268621502, -2.6900833481020747, -1.8307511806967651, 0.2988980931410449, 1.2703171285991386, 0.07472460086849389, -0.11208684588614597, 0.3736226718429011, 0.3736226718429011, 0.2988980931410449, 0.18681146892127798, 0.2988980931410449, 0.3362603824919732, 0.22417375827220584, 0.261535803790117, 0.4483472505447568, 0.2988980931410449]"
5,9,2,"[1.0325909147794532, 1.061201764043727, 0.9753694029704512, 1.3759209192311936, 2.062580928134675, 1.604807526625839, 0.7178717595919863, -0.5696157104221541, -1.3993297789274586, -1.542384025248828, -0.7985023178167993, 0.3459310925955177, 0.4603743029330674, -0.026009761120496643, -0.4837831626293326, -0.5982265596864279, -0.5982265596864279, -0.5410048611578803, -0.5410048611578803, -0.5410048611578803, -0.7126697700239777, -1.2848863818703633]","[-0.8837473904130643, -0.8837473904130643, -0.8018844360072643, -0.6790900043985645, -1.5795819686100068, -2.3163482911360274, -1.2111989409100854, 0.13953900540707778, 0.18047048260997772, -0.6381585271956645, -0.5562955727898645, 0.7125794191214988, 1.572139906130041, 1.531208428927141, 0.7944423735272986, 0.7125794191214988, 0.7944423735272986, 0.7535108963243986, 0.7125794191214988, 0.8353738507301985, 0.26233343701577766, 0.5488535103098988]","[-0.9378698001269408, -0.9784862312308943, -0.8972533690229875, 0.4837044933010358, 2.1083609422487792, 0.605553521542765, -1.5877321676499336, -2.7249917084203674, -1.262800983888437, 0.7274030799247562, 0.8492521081664858, -0.08492501201404998, 0.1993897406434929, 0.5243209244049891, 0.15877304446940832, 0.44308806219708247, 0.2806223377812687, 0.40247163109312917, 0.40247163109312917, 0.44308806219708247, 0.5243209244049891, 0.32123876888522207]"
5,9,3,"[0.9687756201553176, 0.9132583583801827, 0.9410169892677501, 1.912568526859169, 2.2456719163521646, 0.8854999086504304, -0.5857068037593897, -1.4462238178005382, -1.390706556025403, -0.5579481728718221, 0.5246378882698671, 0.27481039143957436, -0.3913963875464166, -0.5857068037593897, -0.6412240655345247, -0.6412240655345247, -0.6967411461518446, -0.6412240655345247, -0.4469136493215517, -0.6412240655345247]","[-0.6462230756902344, -0.7157094608289082, -0.6809662682595714, -1.7580045576880547, -2.2444088001781313, -1.5495454022720334, 0.2570994776318849, -0.1598186064598378, -0.7157094608289082, 0.04864054895618379, 0.9867060681073195, 1.3688809596297054, 0.9867060681073195, 0.9172196829686456, 0.8129903320009554, 0.7782471394316184, 0.7087607542929445, 0.7087607542929445, 0.18761309249321104, 0.7087607542929445]","[-0.8550505317960313, -0.8550505317960313, -0.5688409924622212, 2.0070432271690266, 1.506176766816722, -1.6421262980002824, -2.6080830262881647, -0.9981550679810731, 0.4686678871772504, 0.28978692509361914, 0.21823477374202985, 0.39711550234379805, 0.3255631175103457, 0.28978692509361914, 0.28978692509361914, 0.39711550234379805, 0.21823477374202985, 0.3613393099270719, 0.4686678871772504, 0.28978692509361914]"
5,9,4,"[0.9836218601688905, 1.03907440658306, 1.1222534071509576, 2.647197528807404, 1.5104208701568578, -0.09770207112084278, -0.9294897244934562, -1.5671936463631195, -1.4008361880672542, -0.014523251499588451, 0.8172644018730251, 0.37364439245295517, -0.29178580262379294, -0.43041716865921686, -0.5413220805409126, -0.5690483537479974, -0.624500900162167, -0.5135959882804711, -0.5135959882804711, -0.5135959882804711, -0.4858697150733864]","[-0.9492603316718337, -0.7433965481643955, -0.7777071787489686, -1.8413360551187021, -1.9099573162878485, -0.7090859175798224, 0.32023232820533826, -0.46891172740515463, -1.3266770441847935, -0.46891172740515463, 1.246618906154123, 1.864209808841751, 1.109376383815831, 0.6290277795491521, 0.5604067422973493, 0.5604067422973493, 0.5260961117127764, 0.5260961117127764, 0.5947171489645792, 0.8692021936411632, 0.3888535893744842]","[-0.6475913725752166, -0.6789988281242509, 0.3574465900817742, 3.184115949729242, -0.5847764614771482, -2.2179633301441215, -1.6840367907812417, -0.4277393887026784, 0.8599656738956201, 0.16900185678756888, -0.3021097714772427, 0.043372034591432095, 0.10618715066020155, 0.13759440123853478, 0.16900185678756888, 0.07477969511116744, 0.13759440123853478, 0.16900185678756888, 0.2946316789837057, 0.7029283961504492, 0.13759440123853478]"
5,9,5,"[0.8988394565439412, 0.9490539833615247, 1.5516278136089814, 2.656347075886786, 0.9741612467703163, -0.48205921166702836, -1.1850620955496516, -1.4110273023742623, -0.7080244184916389, 0.9741612467703163, 0.47201630630351177, -0.20587947802483444, -0.6075953648564723, -0.5573810018934033, -0.5824881014476805, -0.5573810018934033, -0.5573810018934033, -0.5824881014476805, -0.6075953648564723, -0.431844684849445]","[-0.756743199258112, -0.5197980542559152, -1.201014959550578, -1.9414681510957899, -1.4083419614275001, -0.3124712456723195, 0.2502730871212449, -0.9640700078417077, -1.1417786733000286, 0.7241631838323119, 2.056978851296363, 1.0795807080422808, 0.5168363752487163, 0.6056906113312135, 0.7241631838323119, 0.7241631838323119, 0.7241631838323119, 0.4872182321234416, -0.5790343405064644, 0.9314899924159077]","[-0.7406975269066667, -0.7406975269066667, 1.2669424452336406, 2.179506213310939, -1.6228422909615556, -2.2920556150083247, -1.2578168234343552, 0.5673103156830555, 1.1756860287221922, -0.3756720593794661, -0.162740420852753, 0.26312265768207993, 0.08060982465918315, 0.35437887567493553, 0.20228484815585449, 0.23270385217826386, 0.4152164866825677, 0.1718660426520384, -0.4365096703870982, 0.7194043432021362]"
5,9,6,"[0.9790049568957763, 1.0048703597243902, 1.0307355937507354, 2.0912166033170996, 2.1946780458292863, 0.3841010294421941, -0.8833030339508122, -1.5558030010879678, -1.3488799472613253, 0.15131257278693766, 0.4358318350994219, -0.15907209235416045, -0.41772595183803074, -0.5470529659811003, -0.5211875631524864, -0.5729183688097141, -0.6246491744669419, -0.5470529659811003, -0.6246491744669419, -0.46945675749525856]","[-0.610153384668975, -0.515799709762807, -0.4528974650817099, -2.1198113621422685, -2.0254576872361008, -0.767409509512588, -0.012580520775941255, -0.4528974650817099, -1.5222382929928868, 0.45918764849855, 1.4027237817911844, 1.3083701068850166, 0.6793460180232603, 0.6793460180232603, 0.6478947930545377, 0.6164437733421632, 0.7736996929294282, 0.5535413234047178, 0.7422484679607055, 0.6164437733421632]","[-0.9736455750464587, -0.9736455750464587, -0.4435301266150551, 2.4190944019966762, 0.08658555245846335, -2.1752409451422166, -2.1752409451422166, -0.5495533085581817, 0.7227241828329936, 0.3339727463503106, -0.019437398842548234, 0.36931380699801986, 0.2632908556970079, 0.40465486764572867, 0.40465486764572867, 0.40465486764572867, 0.36931380699801986, 0.4753369889411463, 0.6520420615375759, 0.40465486764572867]"
5,9,7,"[0.9933174165385272, 1.0178582140906343, 0.9687766189864202, 2.2203564933555953, 2.146734260856931, 0.6497464109666855, -0.4791296357996115, -1.1908122843377456, -1.6080056825659081, -0.8472412787659036, 0.4534201907074858, 0.28163476800039317, -0.11101783267566262, -0.3809664455911833, -0.5036704333517185, -0.577292665850383, -0.5527518682982759, -0.528211070746169, -1.0435676591827598, -0.3809664455911833, -0.528211070746169]","[-0.6891917621441188, -0.622031514532173, -0.7899319144121127, -2.0323958377833353, -1.8644954379033953, -1.1928931809338625, -0.08474975278653167, 0.452531789809185, -0.8906722858300314, -1.024992781053923, 0.6875926564509951, 1.4599350656885222, 1.2920344466586577, 1.0233936753607993, 0.8554930563309349, 0.7547529040629409, 0.6875926564509951, 0.6204324088390494, -0.017589505174585934, 0.7211727802569681, 0.6540125326450222]","[-0.8796724404521821, -0.9514127671501558, -0.198139805011701, 2.1692895714506233, 0.30404201368384554, -1.5612053099877976, -2.565569181474025, -1.3818544932428631, 0.19643175773201954, 1.0214450465684477, 0.3757825744769537, 0.05295110433607217, 0.3757825744769537, 0.48339283042878006, 0.4116525037308062, 0.4116525037308062, 0.44752266707979294, 0.4116525037308062, -0.4492309484546088, 0.9497047198704743, 0.3757825744769537]"
5,9,8,"[1.0163640671936651, 0.9697416867658402, 1.6224525786350434, 2.6714519546167605, 1.0163640671936651, -0.24243548824943809, -1.19819055977307, -1.4546126632647165, -0.45223536344578147, 0.4102754036197653, 0.3636531753244619, 0.03729772938986023, -0.33567979270752313, -0.6154130103468214, -0.5221687058887364, -0.5221687058887364, -0.5687907820515182, -0.9184573421337716, -0.8485239996908165, -0.42892424929812983]","[-0.46389029518366587, -0.4983803033849192, -0.912260176711965, -2.326349612611376, -1.636549898762297, -0.11899043825912643, 0.536319267388699, -1.2571600336365045, -0.6708303443911857, 0.2948894350679196, 1.3985690222440446, 1.260608989439031, 0.7432593165962189, 0.6052992837912057, 0.5018292591874457, 0.6052992837912057, 0.536319267388699, -0.6363403361899324, 1.4330590304452977, 0.6052992837912057]","[-0.9330077866832968, -0.9330077866832968, 1.317955190425378, 1.80729503285378, -1.5854607679868922, -2.368404430711771, -1.5202156401776619, 0.14353969633805908, 0.46976618698985695, 0.17616215379196876, 0.6981246665756919, 0.4371435166345361, 0.3392755055685733, 0.24140770740402195, 0.37189817592389446, 0.3392755055685733, 0.3392755055685733, -0.5089132849655362, 1.0243511572274897, 0.14353969633805908]"
5,9,9,"[0.9245176439936704, 0.9245176439936704, 0.9245176439936704, 2.2317001826026206, 2.3817045207053624, 0.38878728567253046, -0.9398243442003724, -1.1541165154990314, -0.8112489575105685, 0.06734895879903473, 0.17449511437387147, 0.19592434548883883, -0.23266013695949364, -0.46838153937311994, -0.5326690928670074, -0.46838153937311994, -0.5540983239819748, -0.5326690928670074, -1.7327053360501061, -0.4469523082581526, -0.3398061526833158]","[-0.5743071595143415, -0.4439238480966585, -0.378732192387817, -2.6930346936942966, -1.7151602835141384, -0.8024777417690544, 0.14280062783045036, -0.6069029873687622, -1.0632443646044205, 0.11020479997602958, 1.2836539645564797, 1.348845620265321, 0.9576958987385044, 0.6317378329205293, 0.5665461772116878, 0.6317378329205293, 0.66433366077495, 0.5991420050661086, -0.378732192387817, 0.9902917265929253, 0.7295253164837915]","[-0.7980106234065257, -0.888270410969271, -0.4670582653603263, 2.661945739976177, -0.6174912446315683, -2.422685817783274, -1.730694505836627, -0.3767986741481142, 0.6762317880495137, 0.37536582950702957, 0.2851062382948176, 0.5859718041362353, 0.4957122129240233, 0.31519283414906596, 0.2851062382948176, 0.4054524253612783, 0.4054524253612783, 0.4054524253612783, -0.6174912446315683, 0.6461449958447323, 0.37536582950702957]"
5,9,10,"[0.9589026630910945, 0.9589026630910945, 1.322467744499233, 2.617667985550922, 1.595141518482024, -0.08634663083414075, -0.9725364333515233, -1.631498115598789, -0.8589222990698385, 0.2317727968613237, 0.3681096097060925, -0.10906945769047768, -0.4726345390986161, -0.6544170056560588, -0.5180801928112899, -0.586248525087048, -0.49535736595495306, -0.6316941787997218, -0.6089713519433849, -0.4271888853859422]","[-0.5328054078590788, -0.43622451442128957, -0.46841800549929835, -2.4966201293229755, -1.9171337181868329, -0.0499003103644883, 0.33642389369231296, -0.7903550172982005, -1.2410664136129008, 0.046680793175182346, 1.012491408368126, 1.5919776094023874, 0.7871355001088945, 0.6261672043113249, 0.7227480977491141, 0.6583609054912151, 0.5617798019515444, 0.014487091995292127, 0.9159103048284555, 0.6583609054912151]","[-0.9410037911343774, -0.8754285745367733, 0.5016501181016052, 2.2393925020268055, -0.8426409662379714, -2.5475957418643698, -1.891844003843982, -0.38361487801039584, 0.6983757678944169, 0.4360749015040014, 0.2721370739878175, 0.30492468228661934, 0.2721370739878175, 0.30492468228661934, 0.40328729320519957, 0.3377120766075954, 0.3704996849063973, 0.3704996849063973, 0.7311631622153929, 0.23934925171118937]"
5,9,11,"[0.9485160234340559, 0.8783420233579058, 0.9719071532518201, 2.3519922085641984, 1.977731688988541, 0.1766040071206918, -0.7122641162486364, -1.4841759799062861, -1.3906110026680865, -0.2444387720904937, 0.05964774740901335, -0.03391738248490095, -0.5017427266430436, -0.6420902688282006, -0.6888728337751578, -0.6420902688282006, -0.6654815513016792, 0.7613859163019419, -0.5719165740634794, -0.5485252915900009]","[-0.6587364319291964, -0.5298881601822693, -0.7231605678026598, -2.3981870494039814, -1.7861581790495697, -0.562100228119001, -0.0789196295115167, -0.43325216659382, -1.109705172821695, -0.014495493638053162, 1.3706227969761746, 1.3706227969761746, 0.919654056083676, 0.5653215190013726, 0.500897383127909, 0.5331094510646408, 0.5331094510646408, 1.2417745252292476, 0.6619575125898218, 0.5975335869381044]","[-0.9431786315007529, -0.9164217757818336, -0.27425758776787046, 1.759262399149696, -0.3545281549246284, -1.692370067770343, -1.7458837792081816, -0.6488533932126906, 0.4214201370638809, -0.14047348379332433, 0.15385175449473792, 0.23412232165149605, 0.127095073395869, 0.07358118733797979, 0.127095073395869, 0.20736546593257676, 0.20736546593257676, 2.829535929426268, 0.47493384850171944, 0.10033821767694974]"
5,9,12,"[1.068212704611879, 1.0117563670261696, 1.4916350522825943, 2.4513920543512344, 1.2658098861618612, -0.5407919954703134, -1.7828306854674998, -1.1053550028831973, -0.1738259853853075, 0.39073702202757654, -0.004456972628179821, -0.3431948139203311, -0.5125638266774587, -0.569020164263168, -0.5407919954703134, -0.5972483330560227, -0.569020164263168, -0.5125638266774587, -0.42787932029889486]","[-0.5805292764143474, -0.7415521028073396, -1.1843646126720908, -2.2712679026768563, -2.0699896324015934, -0.05720535335309977, -0.7415521028073396, -0.2584838863443404, 0.3453514499134033, 0.5466297201886658, 1.271232176241154, 1.0699536432499135, 1.1102093498481613, 0.8284196663764027, 0.5466297201886658, 0.6271411333851622, 0.5868854267869139, 0.3453514499134033, 0.6271411333851622]","[-0.9206205499375818, -0.9206205499375818, 0.7913419701643395, 2.354437856807467, -1.032270342870022, -2.595366472395356, -1.2555696858526955, 0.12144345545190548, -0.3995884258017346, 0.6052589819436061, 0.4563928342492257, 0.34474304131678596, 0.30752644367263937, 0.34474304131678596, 0.27030984602849234, 0.34474304131678596, 0.30752644367263937, 0.49360943189337275, 0.38195963896093255]"
5,9,13,"[0.9639620495923577, 0.9373022392147287, 0.9106426028238148, 2.216972441394061, 2.0036939583730287, -0.02245041241977048, -1.3287802509900166, -1.6753576119124787, -0.4490070304884044, 0.5107454471593796, 0.16416826022363265, -0.2623885318317165, -0.5023266512436625, -0.5556462719989206, -0.5556462719989206, -0.5023266512436625, -0.5289864616212915, -0.5556462719989206, -0.7689245810332375]","[-0.3965670284679979, -0.4635428340715669, -0.3630791256662134, -1.8700338775542202, -1.8700338775542202, -0.5974944452787047, 0.005287586605342222, -0.5974944452787047, -0.09517612180001124, 0.7755089139502379, 0.9094605251573759, 0.7420210111484534, 0.7755089139502379, 0.6080693999413154, 0.574581497139531, 0.708533108346669, 0.4741180072822513, -1.468179481028954, 2.148512273179181]","[-0.7766275573385115, -0.810012018086775, -0.20909194249102553, 2.6285852602544355, -0.40939870698060604, -2.245542958770133, -1.9116985691604915, -0.14232302099449862, 0.05798352562208968, 0.5253657582247856, 0.49198129747652186, 0.2582902901116702, 0.3250589937352047, 0.39182791523173177, 0.3584434544834684, 0.4585968367282585, 0.3584434544834684, -0.10893877811922748, 0.7590567655896372]"
5,9,14,"[1.2857120657212684, 1.22341998149931, 1.5971732998923922, 2.7184338648676376, 1.9709268215508073, -0.24044816465603824, -1.6731697605370748, -1.424000813853242, -0.20930202091239258, 0.4447665911735008, 0.3201822194642512, -0.08471744593780976, -0.42732482385257925, -0.45847096759622497, -0.5207632550835164, -0.5207632550835164, -0.27159430839968396, -0.3027402488779965, -0.4896171113398707, -0.45847096759622497, -0.4896171113398707, -0.5207632550835164, -0.4896171113398707, -0.5519093988271622, -0.42732482385257925]","[-1.0045625496243624, -0.954633965624652, -0.5052770354701719, -2.8019902702422814, -2.3526333400878023, -0.40541986747075076, -0.6550627874693036, -0.6550627874693036, 0.29357998268228175, 0.9426512488356037, 1.242222426990952, 1.142365258991531, 0.7928654968364722, 0.8927226648358931, 0.59315116083763, 0.49329399283820907, -0.5052770354701719, 0.3934371506817029, 0.49329399283820907, 0.49329399283820907, 0.49329399283820907, 0.3934371506817029, 0.5432225768379196, -0.3055626994713298, 0.9426512488356037]","[-1.013468125085176, -1.1725683978782993, 0.21955821032379313, 2.8447111539348557, -0.8543678522920528, -2.8033451556908315, -2.007844310883706, -0.21796728027805054, -0.019091939286646445, 0.3388834149186358, 0.4184335513151972, 0.299108346720355, 0.21955821032379313, 0.25933327852207433, 0.3388834149186358, 0.299108346720355, 0.3388834149186358, 0.4184335513151972, 0.020682869332389043, 0.1797831421255124, 0.3786584831169165, 0.3786584831169165, 0.21955821032379313, 0.3786584831169165, 0.5377584963307946]"
5,9,15,"[0.8510844324910183, 0.8510844324910183, 0.773451856969427, 1.756799108336324, 2.4813708827889176, 0.385288134952727, -1.2708760656947014, -1.477896548555193, -0.5204265408925787, 0.10063507657064413, -0.13226315663937585, -0.39103880243542727, -0.5204265408925787, -0.6239368667636986, -0.5721817038281386, -0.6239368667636986, -0.96034525696309, -0.10638557517159584]","[-0.4478132725649398, -0.4108378414931809, -0.4108378414931809, -1.7049772050798102, -2.000780412345571, -1.0394199284047712, -0.4847887036366987, -1.0024444973330124, 0.5135474526841699, 1.0312030050721734, 1.0681784361439324, 1.14212929828745, 1.2530555915027266, 0.8093506599499306, 0.7723752288781717, 0.6244735045911363, -0.6326904279237341, 0.9202769531652071]","[-0.7856595507676893, -0.8523665286668772, -0.4854781502213442, 2.249506419949302, 1.015427764156057, -1.9196775220412876, -2.2532121938663616, -0.21865045629545798, 0.08153072658002228, 0.18159097575793903, 0.4484188873546904, 0.28165144260672087, 0.5151258652538784, 0.34835842050590893, 0.28165144260672087, 0.34835842050590893, -0.018529522597894494, 0.7819535591797646]"
5,9,16,"[0.8543130634811702, 0.9285444049468503, 0.8790567363145897, 1.448164602620166, 2.5616366623978992, 0.8790567363145897, -0.457109509342895, -1.075705044280732, -1.6448129105863085, -0.655060022389227, 0.013023019698159876, 0.18622985991107238, -0.16018365903204168, -0.457109509342895, -0.5808286809235468, -0.5560848466074165, -1.1004488785968625, -0.6055725152396771, -0.457109509342895]","[-0.598696780376218, -0.48644108585825324, -0.598696780376218, -1.3096490239227663, -2.394786671662249, -1.3844861536014093, 0.07483714253128947, 0.2619297225276164, -0.5238596506975748, -0.2619296968223238, 0.4864411115635459, 1.6464158889816722, 1.0477193399530886, 0.9728822102744454, 0.8606265157564807, 0.7109522563991945, -0.41160395617961015, 1.0851376605921295, 0.8232079509171593]","[-0.8252039535835833, -0.8605964654128352, -0.6836339062665755, 1.2275605776235559, 2.1477654232283165, -1.0375587935812003, -1.9223711273567092, -1.7100160563811977, -0.5774563707788197, 0.4135332675065507, 0.5904958266528103, 0.873635690308931, 0.48431829116505437, 0.3427482438480466, 0.2719634511674374, 0.48431829116505437, -0.4004940426104547, 0.873635690308931, 0.30735596299668927]"
5,9,17,"[0.8655213053054205, 0.9486853243608409, 1.0872918418720954, 1.9743741690532421, 1.918931670597408, -0.0770037012460064, -1.4353486221600893, -1.7125618380970447, -0.04928236156086623, 0.39425889248693013, 0.11704567654997465, -0.32649557749782165, -0.6314301331199171, -0.7145941521753377, -0.5759874537496368, -0.6591514728050574, -0.5205447743793565, -0.603708793434777]","[-0.7655288305419156, -0.5012641362107964, -0.27475157626658203, -1.7093319438373247, -1.784835966233919, -1.4073148687420851, -0.6145205393715113, -0.8032809649288205, 0.17827378999906227, 1.008820253756541, 1.6506062919567102, 1.1220766569172558, 0.7823076938123266, 0.8955640969730415, 0.8200598281992315, 0.6312991562647066, 0.10276976760246798, 0.6690512906516115]","[-1.0314024730534368, -1.1092442245134062, -0.4086689693829448, 2.0433446775783013, 0.5254315401274248, -1.9265821068338218, -2.315790864133669, -0.09730221754769897, 0.4086689129374709, 0.4475897886674555, 0.2919065397521482, 0.21406453428754685, 0.3697480372074858, 0.4086689129374709, 0.5643524158574094, 0.6032732915873944, 0.4475897886674555, 0.5643524158574094]"
